state,county,subtype,category
north carolina,currituck,beef,county_by_farmsize
north carolina,currituck,all,county_by_farmsize
north carolina,currituck,other,county_by_farmsize
north carolina,dare,all,county_by_farmsize
north carolina,dare,beef,county_by_farmsize
north carolina,davidson,beef,county_by_farmsize
north carolina,davidson,other,county_by_farmsize
north carolina,davidson,all,county_by_farmsize
north carolina,davidson,milk,county_by_farmsize
north carolina,davie,milk,county_by_farmsize
north carolina,davie,beef,county_by_farmsize
north carolina,duplin,milk,county_by_farmsize
north carolina,duplin,other,county_by_farmsize
north carolina,durham,all,county_by_farmsize
north carolina,durham,milk,county_by_farmsize
north carolina,durham,other,county_by_farmsize
north carolina,durham,beef,county_by_farmsize
north carolina,edgecombe,milk,county_by_farmsize
north carolina,edgecombe,other,county_by_farmsize
north carolina,edgecombe,all,county_by_farmsize
north carolina,edgecombe,beef,county_by_farmsize
north carolina,forsyth,other,county_by_farmsize
north carolina,forsyth,all,county_by_farmsize
north carolina,forsyth,beef,county_by_farmsize
north carolina,franklin,all,county_by_farmsize
north carolina,franklin,other,county_by_farmsize
north carolina,franklin,beef,county_by_farmsize
north carolina,gaston,all,county_by_farmsize
north carolina,gaston,milk,county_by_farmsize
north carolina,gaston,other,county_by_farmsize
north carolina,gaston,beef,county_by_farmsize
north carolina,gates,all,county_by_farmsize
north carolina,gates,beef,county_by_farmsize
north carolina,gates,other,county_by_farmsize
north carolina,graham,beef,county_by_farmsize
north carolina,graham,all,county_by_farmsize
north carolina,graham,other,county_by_farmsize
north carolina,granville,beef,county_by_farmsize
north carolina,granville,milk,county_by_farmsize
north carolina,granville,other,county_by_farmsize
north carolina,granville,all,county_by_farmsize
north carolina,greene,other,county_by_farmsize
north carolina,greene,milk,county_by_farmsize
north carolina,greene,all,county_by_farmsize
north carolina,greene,beef,county_by_farmsize
north carolina,guilford,milk,county_by_farmsize
north carolina,halifax,other,county_by_farmsize
north carolina,halifax,beef,county_by_farmsize
north carolina,halifax,all,county_by_farmsize
north carolina,harnett,all,county_by_farmsize
north carolina,harnett,beef,county_by_farmsize
north carolina,harnett,other,county_by_farmsize
north carolina,haywood,beef,county_by_farmsize
north carolina,haywood,all,county_by_farmsize
north carolina,haywood,milk,county_by_farmsize
north carolina,haywood,other,county_by_farmsize
north carolina,henderson,milk,county_by_farmsize
north carolina,henderson,all,county_by_farmsize
north carolina,henderson,other,county_by_farmsize
north carolina,henderson,beef,county_by_farmsize
north carolina,hertford,beef,county_by_farmsize
north carolina,hertford,other,county_by_farmsize
north carolina,hertford,all,county_by_farmsize
north carolina,hoke,other,county_by_farmsize
north carolina,hoke,all,county_by_farmsize
north carolina,hyde,other,county_by_farmsize
north carolina,hyde,beef,county_by_farmsize
north carolina,hyde,all,county_by_farmsize
north carolina,iredell,milk,county_by_farmsize
north carolina,iredell,beef,county_by_farmsize
north carolina,jackson,beef,county_by_farmsize
north carolina,jackson,other,county_by_farmsize
north carolina,jackson,all,county_by_farmsize
north carolina,johnston,beef,county_by_farmsize
north carolina,johnston,other,county_by_farmsize
north carolina,johnston,all,county_by_farmsize
north carolina,jones,milk,county_by_farmsize
north carolina,jones,other,county_by_farmsize
north carolina,jones,all,county_by_farmsize
north carolina,jones,beef,county_by_farmsize
north carolina,lee,all,county_by_farmsize
north carolina,lee,other,county_by_farmsize
north carolina,lee,beef,county_by_farmsize
north carolina,lenoir,beef,county_by_farmsize
north carolina,lenoir,other,county_by_farmsize
north carolina,lenoir,all,county_by_farmsize
north carolina,lincoln,other,county_by_farmsize
north carolina,lincoln,milk,county_by_farmsize
north carolina,macon,beef,county_by_farmsize
north carolina,macon,all,county_by_farmsize
north carolina,madison,all,county_by_farmsize
north carolina,madison,beef,county_by_farmsize
north carolina,martin,milk,county_by_farmsize
north carolina,martin,beef,county_by_farmsize
north carolina,mcdowell,all,county_by_farmsize
north carolina,mcdowell,beef,county_by_farmsize
north carolina,mcdowell,other,county_by_farmsize
north carolina,mecklenburg,all,county_by_farmsize
north carolina,mecklenburg,other,county_by_farmsize
north carolina,mecklenburg,beef,county_by_farmsize
north carolina,mitchell,other,county_by_farmsize
north carolina,montgomery,beef,county_by_farmsize
north carolina,montgomery,milk,county_by_farmsize
north carolina,nash,milk,county_by_farmsize
north carolina,nash,beef,county_by_farmsize
north carolina,new hanover,beef,county_by_farmsize
north carolina,new hanover,other,county_by_farmsize
north carolina,new hanover,all,county_by_farmsize
north carolina,northampton,other,county_by_farmsize
north carolina,northampton,beef,county_by_farmsize
north carolina,northampton,all,county_by_farmsize
north carolina,onslow,all,county_by_farmsize
north carolina,onslow,beef,county_by_farmsize
north carolina,onslow,other,county_by_farmsize
north carolina,orange,milk,county_by_farmsize
north carolina,pamlico,milk,county_by_farmsize
north carolina,pamlico,other,county_by_farmsize
north carolina,pamlico,beef,county_by_farmsize
north carolina,pamlico,all,county_by_farmsize
north carolina,pasquotank,all,county_by_farmsize
north carolina,pasquotank,beef,county_by_farmsize
north carolina,pasquotank,other,county_by_farmsize
north carolina,pender,other,county_by_farmsize
north carolina,pender,milk,county_by_farmsize
north carolina,pender,beef,county_by_farmsize
north carolina,perquimans,all,county_by_farmsize
north carolina,perquimans,other,county_by_farmsize
north carolina,perquimans,beef,county_by_farmsize
north carolina,person,milk,county_by_farmsize
north carolina,person,beef,county_by_farmsize
north carolina,person,all,county_by_farmsize
north carolina,person,other,county_by_farmsize
north carolina,pitt,other,county_by_farmsize
north carolina,pitt,milk,county_by_farmsize
north carolina,pitt,all,county_by_farmsize
north carolina,polk,all,county_by_farmsize
north carolina,randolph,other,county_by_farmsize
north carolina,randolph,milk,county_by_farmsize
north carolina,richmond,other,county_by_farmsize
north carolina,richmond,all,county_by_farmsize
north carolina,robeson,beef,county_by_farmsize
north carolina,rockingham,beef,county_by_farmsize
north carolina,rockingham,milk,county_by_farmsize
north carolina,rowan,milk,county_by_farmsize
north carolina,rowan,other,county_by_farmsize
north carolina,rowan,all,county_by_farmsize
north carolina,sampson,milk,county_by_farmsize
north carolina,sampson,other,county_by_farmsize
north carolina,sampson,beef,county_by_farmsize
north carolina,scotland,beef,county_by_farmsize
north carolina,scotland,other,county_by_farmsize
north carolina,scotland,all,county_by_farmsize
north carolina,stanly,milk,county_by_farmsize
north carolina,stanly,other,county_by_farmsize
north carolina,stanly,beef,county_by_farmsize
north carolina,stokes,other,county_by_farmsize
north carolina,stokes,beef,county_by_farmsize
north carolina,stokes,all,county_by_farmsize
north carolina,surry,milk,county_by_farmsize
north carolina,swain,other,county_by_farmsize
north carolina,swain,milk,county_by_farmsize
north carolina,swain,all,county_by_farmsize
north carolina,swain,beef,county_by_farmsize
north carolina,transylvania,other,county_by_farmsize
north carolina,transylvania,beef,county_by_farmsize
north carolina,transylvania,all,county_by_farmsize
north carolina,tyrrell,all,county_by_farmsize
north carolina,tyrrell,other,county_by_farmsize
north carolina,tyrrell,beef,county_by_farmsize
north carolina,union,other,county_by_farmsize
north carolina,union,milk,county_by_farmsize
north carolina,vance,milk,county_by_farmsize
north carolina,vance,other,county_by_farmsize
north carolina,vance,beef,county_by_farmsize
north carolina,wake,milk,county_by_farmsize
north carolina,wake,beef,county_by_farmsize
north carolina,wake,other,county_by_farmsize
north carolina,wake,all,county_by_farmsize
north carolina,warren,milk,county_by_farmsize
north carolina,warren,other,county_by_farmsize
north carolina,warren,beef,county_by_farmsize
north carolina,washington,all,county_by_farmsize
north carolina,washington,other,county_by_farmsize
north carolina,washington,beef,county_by_farmsize
north carolina,watauga,beef,county_by_farmsize
north carolina,watauga,milk,county_by_farmsize
north carolina,wayne,beef,county_by_farmsize
north carolina,wayne,other,county_by_farmsize
north carolina,wayne,milk,county_by_farmsize
north carolina,wilkes,beef,county_by_farmsize
north carolina,wilkes,milk,county_by_farmsize
north carolina,wilson,all,county_by_farmsize
north carolina,wilson,other,county_by_farmsize
north carolina,yadkin,other,county_by_farmsize
north carolina,yadkin,beef,county_by_farmsize
north carolina,yadkin,milk,county_by_farmsize
north carolina,yancey,milk,county_by_farmsize
north carolina,yancey,beef,county_by_farmsize
north dakota,adams,all,county_by_farmsize
north dakota,adams,milk,county_by_farmsize
north dakota,adams,beef,county_by_farmsize
north dakota,barnes,milk,county_by_farmsize
north dakota,billings,other,county_by_farmsize
north dakota,billings,beef,county_by_farmsize
north dakota,billings,milk,county_by_farmsize
north dakota,bottineau,beef,county_by_farmsize
north dakota,bottineau,milk,county_by_farmsize
north dakota,bowman,other,county_by_farmsize
north dakota,burke,other,county_by_farmsize
north dakota,burleigh,beef,county_by_farmsize
north dakota,burleigh,milk,county_by_farmsize
north dakota,cass,beef,county_by_farmsize
north dakota,cass,other,county_by_farmsize
north dakota,cass,all,county_by_farmsize
north dakota,cass,milk,county_by_farmsize
north dakota,divide,all,county_by_farmsize
north dakota,divide,beef,county_by_farmsize
north dakota,foster,other,county_by_farmsize
north dakota,foster,beef,county_by_farmsize
north dakota,foster,milk,county_by_farmsize
north dakota,golden valley,other,county_by_farmsize
north dakota,golden valley,beef,county_by_farmsize
north dakota,grand forks,beef,county_by_farmsize
north dakota,grand forks,milk,county_by_farmsize
north dakota,grand forks,all,county_by_farmsize
north dakota,grant,beef,county_by_farmsize
north dakota,grant,milk,county_by_farmsize
north dakota,hettinger,beef,county_by_farmsize
north dakota,hettinger,milk,county_by_farmsize
north dakota,kidder,milk,county_by_farmsize
north dakota,la moure,other,county_by_farmsize
north dakota,la moure,milk,county_by_farmsize
north dakota,logan,milk,county_by_farmsize
north dakota,mchenry,milk,county_by_farmsize
north dakota,mcintosh,milk,county_by_farmsize
north dakota,mcintosh,beef,county_by_farmsize
north dakota,mclean,beef,county_by_farmsize
north dakota,mclean,other,county_by_farmsize
north dakota,mclean,milk,county_by_farmsize
north dakota,mercer,beef,county_by_farmsize
north dakota,mercer,milk,county_by_farmsize
north dakota,morton,milk,county_by_farmsize
north dakota,nelson,all,county_by_farmsize
north dakota,nelson,beef,county_by_farmsize
north dakota,nelson,other,county_by_farmsize
north dakota,nelson,milk,county_by_farmsize
north dakota,oliver,milk,county_by_farmsize
north dakota,oliver,beef,county_by_farmsize
north dakota,pembina,other,county_by_farmsize
north dakota,pembina,beef,county_by_farmsize
north dakota,pierce,all,county_by_farmsize
north dakota,ramsey,all,county_by_farmsize
north dakota,ramsey,milk,county_by_farmsize
north dakota,ramsey,beef,county_by_farmsize
north dakota,ransom,beef,county_by_farmsize
north dakota,ransom,milk,county_by_farmsize
north dakota,renville,milk,county_by_farmsize
north dakota,renville,other,county_by_farmsize
north dakota,renville,all,county_by_farmsize
north dakota,renville,beef,county_by_farmsize
north dakota,rolette,other,county_by_farmsize
north dakota,sargent,beef,county_by_farmsize
north dakota,sargent,milk,county_by_farmsize
north dakota,stark,milk,county_by_farmsize
north dakota,stark,other,county_by_farmsize
north dakota,stark,beef,county_by_farmsize
north dakota,steele,all,county_by_farmsize
north dakota,steele,other,county_by_farmsize
north dakota,steele,beef,county_by_farmsize
north dakota,stutsman,milk,county_by_farmsize
north dakota,towner,all,county_by_farmsize
north dakota,towner,beef,county_by_farmsize
north dakota,towner,other,county_by_farmsize
north dakota,traill,other,county_by_farmsize
north dakota,traill,milk,county_by_farmsize
north dakota,traill,all,county_by_farmsize
north dakota,traill,beef,county_by_farmsize
north dakota,walsh,beef,county_by_farmsize
north dakota,walsh,all,county_by_farmsize
north dakota,walsh,other,county_by_farmsize
north dakota,ward,other,county_by_farmsize
north dakota,ward,milk,county_by_farmsize
north dakota,ward,beef,county_by_farmsize
north dakota,wells,beef,county_by_farmsize
north dakota,williams,other,county_by_farmsize
north dakota,williams,milk,county_by_farmsize
north dakota,williams,beef,county_by_farmsize
ohio,adams,milk,county_by_farmsize
ohio,adams,other,county_by_farmsize
ohio,adams,beef,county_by_farmsize
ohio,adams,all,county_by_farmsize
ohio,allen,other,county_by_farmsize
ohio,allen,beef,county_by_farmsize
ohio,allen,milk,county_by_farmsize
ohio,ashland,milk,county_by_farmsize
ohio,ashland,beef,county_by_farmsize
ohio,ashtabula,milk,county_by_farmsize
ohio,ashtabula,other,county_by_farmsize
ohio,athens,beef,county_by_farmsize
ohio,athens,milk,county_by_farmsize
ohio,auglaize,milk,county_by_farmsize
ohio,auglaize,beef,county_by_farmsize
ohio,belmont,beef,county_by_farmsize
ohio,belmont,milk,county_by_farmsize
ohio,belmont,other,county_by_farmsize
ohio,brown,beef,county_by_farmsize
ohio,brown,other,county_by_farmsize
ohio,brown,all,county_by_farmsize
ohio,butler,beef,county_by_farmsize
ohio,butler,other,county_by_farmsize
ohio,butler,milk,county_by_farmsize
ohio,carroll,milk,county_by_farmsize
ohio,carroll,beef,county_by_farmsize
ohio,champaign,beef,county_by_farmsize
ohio,champaign,milk,county_by_farmsize
ohio,clark,all,county_by_farmsize
ohio,clark,milk,county_by_farmsize
ohio,clark,beef,county_by_farmsize
ohio,clark,other,county_by_farmsize
ohio,clermont,other,county_by_farmsize
ohio,clermont,beef,county_by_farmsize
ohio,clermont,all,county_by_farmsize
ohio,clinton,milk,county_by_farmsize
ohio,columbiana,other,county_by_farmsize
ohio,columbiana,milk,county_by_farmsize
ohio,coshocton,milk,county_by_farmsize
ohio,crawford,milk,county_by_farmsize
ohio,crawford,beef,county_by_farmsize
ohio,cuyahoga,other,county_by_farmsize
ohio,cuyahoga,beef,county_by_farmsize
ohio,darke,milk,county_by_farmsize
ohio,defiance,other,county_by_farmsize
ohio,defiance,milk,county_by_farmsize
ohio,delaware,milk,county_by_farmsize
ohio,delaware,beef,county_by_farmsize
ohio,delaware,all,county_by_farmsize
ohio,erie,beef,county_by_farmsize
ohio,erie,milk,county_by_farmsize
ohio,erie,other,county_by_farmsize
ohio,erie,all,county_by_farmsize
ohio,fairfield,milk,county_by_farmsize
ohio,fairfield,other,county_by_farmsize
ohio,fairfield,beef,county_by_farmsize
ohio,fayette,beef,county_by_farmsize
ohio,fayette,other,county_by_farmsize
ohio,fayette,milk,county_by_farmsize
ohio,fayette,all,county_by_farmsize
ohio,franklin,milk,county_by_farmsize
ohio,franklin,other,county_by_farmsize
ohio,franklin,beef,county_by_farmsize
ohio,fulton,milk,county_by_farmsize
ohio,gallia,milk,county_by_farmsize
ohio,geauga,milk,county_by_farmsize
ohio,geauga,other,county_by_farmsize
ohio,geauga,all,county_by_farmsize
ohio,greene,beef,county_by_farmsize
ohio,greene,milk,county_by_farmsize
ohio,guernsey,beef,county_by_farmsize
ohio,guernsey,milk,county_by_farmsize
ohio,guernsey,all,county_by_farmsize
ohio,hamilton,other,county_by_farmsize
ohio,hamilton,milk,county_by_farmsize
ohio,hamilton,all,county_by_farmsize
ohio,hamilton,beef,county_by_farmsize
ohio,hancock,beef,county_by_farmsize
ohio,hancock,all,county_by_farmsize
ohio,hardin,other,county_by_farmsize
ohio,hardin,milk,county_by_farmsize
ohio,harrison,beef,county_by_farmsize
ohio,harrison,other,county_by_farmsize
ohio,harrison,milk,county_by_farmsize
ohio,harrison,all,county_by_farmsize
ohio,henry,other,county_by_farmsize
ohio,henry,milk,county_by_farmsize
ohio,highland,beef,county_by_farmsize
ohio,highland,milk,county_by_farmsize
ohio,hocking,all,county_by_farmsize
ohio,hocking,other,county_by_farmsize
ohio,holmes,other,county_by_farmsize
ohio,huron,milk,county_by_farmsize
ohio,jackson,milk,county_by_farmsize
ohio,jackson,all,county_by_farmsize
ohio,jefferson,other,county_by_farmsize
ohio,jefferson,milk,county_by_farmsize
ohio,jefferson,beef,county_by_farmsize
ohio,jefferson,all,county_by_farmsize
ohio,knox,beef,county_by_farmsize
ohio,knox,milk,county_by_farmsize
ohio,lake,milk,county_by_farmsize
ohio,lake,all,county_by_farmsize
ohio,lake,other,county_by_farmsize
ohio,lake,beef,county_by_farmsize
ohio,lawrence,beef,county_by_farmsize
ohio,lawrence,other,county_by_farmsize
ohio,lawrence,milk,county_by_farmsize
ohio,licking,beef,county_by_farmsize
ohio,licking,milk,county_by_farmsize
ohio,logan,beef,county_by_farmsize
ohio,logan,milk,county_by_farmsize
ohio,logan,other,county_by_farmsize
ohio,lorain,beef,county_by_farmsize
ohio,lorain,milk,county_by_farmsize
ohio,lorain,all,county_by_farmsize
ohio,lucas,other,county_by_farmsize
ohio,lucas,milk,county_by_farmsize
ohio,lucas,beef,county_by_farmsize
ohio,lucas,all,county_by_farmsize
ohio,madison,milk,county_by_farmsize
ohio,madison,beef,county_by_farmsize
ohio,madison,all,county_by_farmsize
ohio,mahoning,milk,county_by_farmsize
ohio,marion,milk,county_by_farmsize
ohio,marion,other,county_by_farmsize
ohio,marion,beef,county_by_farmsize
ohio,marion,all,county_by_farmsize
ohio,medina,beef,county_by_farmsize
ohio,medina,other,county_by_farmsize
ohio,medina,milk,county_by_farmsize
ohio,medina,all,county_by_farmsize
ohio,meigs,other,county_by_farmsize
ohio,meigs,milk,county_by_farmsize
ohio,miami,milk,county_by_farmsize
ohio,miami,other,county_by_farmsize
ohio,miami,all,county_by_farmsize
ohio,monroe,beef,county_by_farmsize
ohio,monroe,other,county_by_farmsize
ohio,monroe,milk,county_by_farmsize
ohio,monroe,all,county_by_farmsize
ohio,montgomery,all,county_by_farmsize
ohio,montgomery,other,county_by_farmsize
ohio,morgan,beef,county_by_farmsize
ohio,morgan,milk,county_by_farmsize
ohio,morgan,all,county_by_farmsize
ohio,morgan,other,county_by_farmsize
ohio,morrow,other,county_by_farmsize
ohio,morrow,milk,county_by_farmsize
ohio,morrow,all,county_by_farmsize
ohio,muskingum,beef,county_by_farmsize
ohio,muskingum,milk,county_by_farmsize
ohio,muskingum,other,county_by_farmsize
ohio,noble,other,county_by_farmsize
ohio,ottawa,all,county_by_farmsize
ohio,ottawa,milk,county_by_farmsize
ohio,ottawa,beef,county_by_farmsize
ohio,ottawa,other,county_by_farmsize
ohio,paulding,milk,county_by_farmsize
ohio,paulding,other,county_by_farmsize
ohio,paulding,all,county_by_farmsize
ohio,perry,milk,county_by_farmsize
ohio,perry,other,county_by_farmsize
ohio,perry,all,county_by_farmsize
ohio,perry,beef,county_by_farmsize
ohio,pickaway,beef,county_by_farmsize
ohio,pickaway,milk,county_by_farmsize
ohio,pickaway,other,county_by_farmsize
ohio,pike,beef,county_by_farmsize
ohio,pike,milk,county_by_farmsize
ohio,pike,other,county_by_farmsize
ohio,pike,all,county_by_farmsize
ohio,portage,milk,county_by_farmsize
ohio,portage,beef,county_by_farmsize
ohio,portage,other,county_by_farmsize
ohio,preble,milk,county_by_farmsize
ohio,putnam,beef,county_by_farmsize
ohio,putnam,milk,county_by_farmsize
ohio,richland,other,county_by_farmsize
ohio,richland,milk,county_by_farmsize
ohio,richland,beef,county_by_farmsize
ohio,richland,all,county_by_farmsize
ohio,ross,milk,county_by_farmsize
ohio,ross,other,county_by_farmsize
ohio,sandusky,beef,county_by_farmsize
ohio,sandusky,milk,county_by_farmsize
ohio,sandusky,other,county_by_farmsize
ohio,seneca,beef,county_by_farmsize
ohio,seneca,other,county_by_farmsize
ohio,seneca,milk,county_by_farmsize
ohio,seneca,all,county_by_farmsize
ohio,shelby,beef,county_by_farmsize
ohio,shelby,milk,county_by_farmsize
ohio,stark,milk,county_by_farmsize
ohio,stark,other,county_by_farmsize
ohio,summit,all,county_by_farmsize
ohio,summit,beef,county_by_farmsize
ohio,summit,milk,county_by_farmsize
ohio,summit,other,county_by_farmsize
ohio,trumbull,other,county_by_farmsize
ohio,trumbull,beef,county_by_farmsize
ohio,tuscarawas,milk,county_by_farmsize
ohio,union,other,county_by_farmsize
ohio,union,milk,county_by_farmsize
ohio,van wert,beef,county_by_farmsize
ohio,van wert,milk,county_by_farmsize
ohio,vinton,beef,county_by_farmsize
ohio,warren,other,county_by_farmsize
ohio,warren,milk,county_by_farmsize
ohio,warren,beef,county_by_farmsize
ohio,washington,milk,county_by_farmsize
ohio,wayne,beef,county_by_farmsize
ohio,williams,beef,county_by_farmsize
ohio,williams,other,county_by_farmsize
ohio,williams,milk,county_by_farmsize
ohio,wood,beef,county_by_farmsize
ohio,wood,milk,county_by_farmsize
ohio,wood,other,county_by_farmsize
ohio,wood,all,county_by_farmsize
ohio,wyandot,other,county_by_farmsize
ohio,wyandot,milk,county_by_farmsize
ohio,wyandot,all,county_by_farmsize
oklahoma,adair,milk,county_by_farmsize
oklahoma,atoka,milk,county_by_farmsize
oklahoma,beckham,milk,county_by_farmsize
oklahoma,bryan,milk,county_by_farmsize
oklahoma,bryan,beef,county_by_farmsize
oklahoma,caddo,beef,county_by_farmsize
oklahoma,caddo,milk,county_by_farmsize
oklahoma,canadian,beef,county_by_farmsize
oklahoma,canadian,milk,county_by_farmsize
oklahoma,carter,beef,county_by_farmsize
oklahoma,carter,milk,county_by_farmsize
oklahoma,cherokee,milk,county_by_farmsize
oklahoma,cherokee,beef,county_by_farmsize
oklahoma,cimarron,beef,county_by_farmsize
oklahoma,cimarron,milk,county_by_farmsize
oklahoma,coal,beef,county_by_farmsize
oklahoma,coal,milk,county_by_farmsize
oklahoma,comanche,beef,county_by_farmsize
oklahoma,comanche,milk,county_by_farmsize
oklahoma,cotton,milk,county_by_farmsize
oklahoma,craig,milk,county_by_farmsize
oklahoma,custer,milk,county_by_farmsize
oklahoma,custer,beef,county_by_farmsize
oklahoma,dewey,other,county_by_farmsize
oklahoma,dewey,beef,county_by_farmsize
oklahoma,ellis,milk,county_by_farmsize
oklahoma,garfield,beef,county_by_farmsize
oklahoma,garfield,milk,county_by_farmsize
oklahoma,garvin,beef,county_by_farmsize
oklahoma,garvin,milk,county_by_farmsize
oklahoma,grady,milk,county_by_farmsize
oklahoma,grady,beef,county_by_farmsize
oklahoma,grant,milk,county_by_farmsize
oklahoma,grant,beef,county_by_farmsize
oklahoma,greer,beef,county_by_farmsize
oklahoma,greer,milk,county_by_farmsize
oklahoma,harper,beef,county_by_farmsize
oklahoma,harper,milk,county_by_farmsize
oklahoma,haskell,milk,county_by_farmsize
oklahoma,hughes,milk,county_by_farmsize
oklahoma,hughes,beef,county_by_farmsize
oklahoma,jackson,beef,county_by_farmsize
oklahoma,johnston,other,county_by_farmsize
oklahoma,kay,milk,county_by_farmsize
oklahoma,kay,beef,county_by_farmsize
oklahoma,kingfisher,beef,county_by_farmsize
oklahoma,kingfisher,milk,county_by_farmsize
oklahoma,latimer,beef,county_by_farmsize
oklahoma,latimer,milk,county_by_farmsize
oklahoma,lincoln,beef,county_by_farmsize
oklahoma,lincoln,milk,county_by_farmsize
oklahoma,logan,milk,county_by_farmsize
oklahoma,major,milk,county_by_farmsize
oklahoma,mayes,milk,county_by_farmsize
oklahoma,mcclain,milk,county_by_farmsize
oklahoma,muskogee,milk,county_by_farmsize
oklahoma,noble,milk,county_by_farmsize
oklahoma,nowata,milk,county_by_farmsize
oklahoma,okfuskee,all,county_by_farmsize
oklahoma,okfuskee,beef,county_by_farmsize
oklahoma,okfuskee,other,county_by_farmsize
oklahoma,oklahoma,all,county_by_farmsize
oklahoma,oklahoma,other,county_by_farmsize
oklahoma,okmulgee,milk,county_by_farmsize
oklahoma,okmulgee,beef,county_by_farmsize
oklahoma,osage,milk,county_by_farmsize
oklahoma,osage,beef,county_by_farmsize
oklahoma,ottawa,milk,county_by_farmsize
oklahoma,pawnee,beef,county_by_farmsize
oklahoma,pawnee,milk,county_by_farmsize
oklahoma,pittsburg,milk,county_by_farmsize
oklahoma,pittsburg,beef,county_by_farmsize
oklahoma,pontotoc,beef,county_by_farmsize
oklahoma,pontotoc,milk,county_by_farmsize
oklahoma,pottawatomie,milk,county_by_farmsize
oklahoma,pushmataha,other,county_by_farmsize
oklahoma,rogers,milk,county_by_farmsize
oklahoma,seminole,other,county_by_farmsize
oklahoma,stephens,milk,county_by_farmsize
oklahoma,tillman,beef,county_by_farmsize
oklahoma,tulsa,all,county_by_farmsize
oklahoma,tulsa,beef,county_by_farmsize
oklahoma,tulsa,other,county_by_farmsize
oklahoma,wagoner,beef,county_by_farmsize
oklahoma,wagoner,other,county_by_farmsize
oklahoma,washington,beef,county_by_farmsize
oklahoma,washita,beef,county_by_farmsize
oklahoma,washita,milk,county_by_farmsize
oklahoma,woods,beef,county_by_farmsize
oklahoma,woods,milk,county_by_farmsize
oklahoma,woodward,milk,county_by_farmsize
oklahoma,woodward,beef,county_by_farmsize
oregon,benton,milk,county_by_farmsize
oregon,benton,other,county_by_farmsize
oregon,benton,beef,county_by_farmsize
oregon,benton,all,county_by_farmsize
oregon,clackamas,milk,county_by_farmsize
oregon,clackamas,beef,county_by_farmsize
oregon,clackamas,other,county_by_farmsize
oregon,clackamas,all,county_by_farmsize
oregon,clatsop,other,county_by_farmsize
oregon,clatsop,milk,county_by_farmsize
oregon,clatsop,beef,county_by_farmsize
oregon,clatsop,all,county_by_farmsize
oregon,columbia,other,county_by_farmsize
oregon,columbia,all,county_by_farmsize
oregon,columbia,beef,county_by_farmsize
oregon,coos,milk,county_by_farmsize
oregon,crook,milk,county_by_farmsize
oregon,curry,all,county_by_farmsize
oregon,curry,beef,county_by_farmsize
oregon,curry,other,county_by_farmsize
oregon,deschutes,milk,county_by_farmsize
oregon,deschutes,other,county_by_farmsize
oregon,deschutes,all,county_by_farmsize
oregon,deschutes,beef,county_by_farmsize
oregon,douglas,milk,county_by_farmsize
oregon,gilliam,milk,county_by_farmsize
oregon,gilliam,other,county_by_farmsize
oregon,gilliam,all,county_by_farmsize
oregon,gilliam,beef,county_by_farmsize
oregon,harney,milk,county_by_farmsize
oregon,hood river,all,county_by_farmsize
oregon,hood river,milk,county_by_farmsize
oregon,hood river,beef,county_by_farmsize
oregon,jackson,milk,county_by_farmsize
oregon,jackson,other,county_by_farmsize
oregon,jackson,beef,county_by_farmsize
oregon,jefferson,beef,county_by_farmsize
oregon,jefferson,other,county_by_farmsize
oregon,jefferson,milk,county_by_farmsize
oregon,josephine,beef,county_by_farmsize
oregon,josephine,all,county_by_farmsize
oregon,josephine,milk,county_by_farmsize
oregon,josephine,other,county_by_farmsize
oregon,klamath,milk,county_by_farmsize
oregon,lane,milk,county_by_farmsize
oregon,lane,beef,county_by_farmsize
oregon,lincoln,all,county_by_farmsize
oregon,linn,milk,county_by_farmsize
oregon,linn,other,county_by_farmsize
oregon,linn,beef,county_by_farmsize
oregon,malheur,milk,county_by_farmsize
oregon,marion,milk,county_by_farmsize
oregon,marion,beef,county_by_farmsize
oregon,morrow,milk,county_by_farmsize
oregon,multnomah,other,county_by_farmsize
oregon,multnomah,beef,county_by_farmsize
oregon,multnomah,all,county_by_farmsize
oregon,polk,other,county_by_farmsize
oregon,polk,all,county_by_farmsize
oregon,sherman,other,county_by_farmsize
oregon,sherman,beef,county_by_farmsize
oregon,tillamook,milk,county_by_farmsize
oregon,tillamook,beef,county_by_farmsize
oregon,umatilla,beef,county_by_farmsize
oregon,umatilla,milk,county_by_farmsize
oregon,union,other,county_by_farmsize
oregon,wasco,beef,county_by_farmsize
oregon,wasco,other,county_by_farmsize
oregon,wasco,milk,county_by_farmsize
oregon,washington,other,county_by_farmsize
oregon,washington,beef,county_by_farmsize
oregon,washington,all,county_by_farmsize
oregon,washington,milk,county_by_farmsize
oregon,wheeler,other,county_by_farmsize
oregon,wheeler,beef,county_by_farmsize
oregon,yamhill,beef,county_by_farmsize
pennsylvania,adams,milk,county_by_farmsize
pennsylvania,adams,beef,county_by_farmsize
pennsylvania,allegheny,milk,county_by_farmsize
pennsylvania,allegheny,beef,county_by_farmsize
pennsylvania,armstrong,beef,county_by_farmsize
pennsylvania,armstrong,other,county_by_farmsize
pennsylvania,armstrong,milk,county_by_farmsize
pennsylvania,armstrong,all,county_by_farmsize
pennsylvania,beaver,milk,county_by_farmsize
pennsylvania,beaver,other,county_by_farmsize
pennsylvania,beaver,all,county_by_farmsize
pennsylvania,beaver,beef,county_by_farmsize
